,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-1.4100914429863391,0.004081820817065038,4573.627134552063
1,500,0.10703564237730427,0.07593650411333011,0.007631905819248346,0.6825616403051153,0.0012068557934336228,4076.64090175934
2,1000,0.23914843623467907,0.03258892498941343,0.003275310197300641,0.682542741087315,0.0013096336678227998,5169.73489862204
3,1500,0.24922109457001987,0.007103215346853682,0.0007139000033517531,0.6887881529746878,0.0012112083328248335,4859.7818826101175
4,2000,0.24922109457001987,0.007103215346853682,0.0007139000033517531,0.6887881529746878,0.0012112083328248335,4859.7818826101175
5,2500,0.24922109457001987,0.007103215346853682,0.0007139000033517531,0.6887881529746878,0.0012112083328248335,4859.7818826101175
6,3000,0.25,0.0,0.0,0.6884381751855695,0.0012185084762520945,4873.9938952869115
7,3500,0.25,0.0,0.0,0.6884381751855695,0.0012185084762520945,4873.9938952869115
8,4000,0.25,0.0,0.0,0.6884381751855695,0.0012185084762520945,4873.9938952869115
9,4500,0.25,0.0,0.0,0.6884381751855695,0.0012185084762520945,4873.9938952869115
10,5000,0.25,0.0,0.0,0.6884381751855695,0.0012185084762520945,4873.9938952869115
