,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,0.5826012855515259,0.0006174220287483815,4750.3812746141475
1,500,0.18130306840035185,0.05173581776033078,0.005199645325249159,0.7785963629918957,0.0014300585008919975,11351.112768012641
2,1000,0.2462865458306893,0.011927339303662358,0.001198742703560815,0.7781516003458787,0.001429384887602395,10207.87743079189
3,1500,0.24805966413188912,0.009532581029586075,0.0009580604411756599,0.7767731725186268,0.001601193834931757,13261.74230066227
4,2000,0.24805966413188912,0.009532581029586075,0.0009580604411756599,0.7767731725186268,0.001601193834931757,13261.74230066227
5,2500,0.24805966413188912,0.009532581029586075,0.0009580604411756599,0.7767731725186268,0.001601193834931757,13261.74230066227
6,3000,0.24958774719632842,0.0036275669384726113,0.0003645841950549062,0.7755710829237953,0.0016265272055208967,13275.004140746805
7,3500,0.25,0.0,0.0,0.7747976781095633,0.0016402512477783479,13284.065092469746
8,4000,0.25,0.0,0.0,0.7747976781095633,0.0016402512477783479,13284.065092469746
9,4500,0.25,0.0,0.0,0.7747976781095633,0.0016402512477783479,13284.065092469746
10,5000,0.25,0.0,0.0,0.775027060859233,0.0016366709976587276,13290.619900613156
