,iteration,avg_pval,std_pval,se_pval,r2 (obs vs exp),pi_opt,z_opt
0,1,0.0010000000000000002,2.168404344971009e-19,2.1793283654682456e-20,-3.9962627172658634,0.0005533253688880515,145885.9796107597
1,500,0.24092807811172295,0.027312664772706587,0.0027450260932068275,0.6811273717410885,9.179713873776658e-05,97908.1722512056
2,1000,0.24092807811172295,0.027312664772706587,0.0027450260932068275,0.6811273717410885,9.179713873776658e-05,97908.1722512056
3,1500,0.24092807811172295,0.027312664772706587,0.0027450260932068275,0.6811273717410885,9.179713873776658e-05,97908.1722512056
4,2000,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
5,2500,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
6,3000,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
7,3500,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
8,4000,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
9,4500,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
10,5000,0.24883123492683437,0.006165163234592895,0.000619622218801166,0.6850304165366579,8.10809604846264e-05,81982.994164691
